"","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"1925",516752,"85099F","JUMBO BAG STRAWBERRY",1,"2010-07-22",1.95,"13031","United Kingdom",1.95
"1926",541631,"22750","FELTCRAFT PRINCESS LOLA DOLL",8,"2011-01-20",3.75,"12637","France",30
"1927",530811,"21212","PACK OF 72 RETROSPOT CAKE CASES",1,"2010-11-04",0.55,"13137","United Kingdom",0.55
"1928",542919,"22377","BOTTLE BAG RETROSPOT",70,"2011-02-01",2.1,"15971","United Kingdom",147
"1929",553487,"21933","PINK VINTAGE PAISLEY PICNIC BAG",4,"2011-05-17",1.65,"13246","United Kingdom",6.6
"1930",576378,"20972","PINK CREAM FELT CRAFT TRINKET BOX",12,"2011-11-15",1.25,"15628","United Kingdom",15
"1931",547716,"84279B","CHERRY BLOSSOM DECORATIVE FLASK",4,"2011-03-25",3.75,"16833","United Kingdom",15
"1932",506701,"84762A","WHITE PICNIC BARBECUE BUCKET",8,"2010-05-02",5.95,"13078","United Kingdom",47.6
"1933",577536,"22560","TRADITIONAL MODELLING CLAY",1,"2011-11-20",1.25,"15850","United Kingdom",1.25
"1934",575896,"22907","PACK OF 20 NAPKINS PANTRY DESIGN",12,"2011-11-11",0.85,"12480","Germany",10.2
"1935",547226,"72802B","OCEAN SCENT CANDLE IN JEWELLED BOX",2,"2011-03-21",4.25,"14167","United Kingdom",8.5
"1936",506091,"71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2010-04-27",0.85,"15402","United Kingdom",10.2
"1937",540672,"22625","RED KITCHEN SCALES",2,"2011-01-10",8.5,"15281","United Kingdom",17
"1938",569894,"23504","PLAYING CARDS JUBILEE UNION JACK",2,"2011-10-06",1.25,"15707","United Kingdom",2.5
"1939",528150,"21259","VICTORIAN SEWING BOX SMALL",6,"2010-10-20",5.95,"13824","United Kingdom",35.7
"1940",518850,"21124","SET/10 BLUE SPOTTY PARTY CANDLES",1,"2010-08-12",1.25,"14224","United Kingdom",1.25
"1941",531484,"21623","VINTAGE UNION JACK MEMOBOARD",2,"2010-11-08",9.95,"16383","United Kingdom",19.9
"1942",573773,"23349","ROLL WRAP VINTAGE CHRISTMAS",12,"2011-11-01",1.25,"13327","United Kingdom",15
"1943",576590,"23570","TRADITIONAL PICK UP STICKS GAME",12,"2011-11-15",1.25,"16240","United Kingdom",15
"1944",506472,"21623","VINTAGE UNION JACK MEMOBOARD",4,"2010-04-30",9.95,"17230","United Kingdom",39.8
"1945",552045,"85066","CREAM SWEETHEART MINI CHEST",2,"2011-05-06",12.75,"18241","United Kingdom",25.5
"1946",526234,"21205","MULTICOLOUR 3D BALLS GARLAND",2,"2010-10-10",2.55,"18078","United Kingdom",5.1
"1947",554935,"22776","SWEETHEART CAKESTAND 3 TIER",3,"2011-05-27",9.95,"14338","United Kingdom",29.85
"1948",561385,"22460","EMBOSSED GLASS TEALIGHT HOLDER",12,"2011-07-27",1.25,"15660","United Kingdom",15
"1949",538418,"22964","3 PIECE SPACEBOY COOKIE CUTTER SET",2,"2010-12-12",2.1,"17372","United Kingdom",4.2
"1950",491098,"21114","LAVENDER SCENTED FABRIC HEART",10,"2009-12-09",1.25,"14080","United Kingdom",12.5
"1951",518154,"21469","POLKA DOT RAFFIA FOOD COVER",6,"2010-08-05",3.75,"14256","United Kingdom",22.5
"1952",519371,"22426","ENAMEL WASH BOWL CREAM",1,"2010-08-16",3.75,"14606","United Kingdom",3.75
"1953",547921,"21210","SET OF 72 RETROSPOT PAPER  DOILIES",12,"2011-03-28",1.45,"14766","United Kingdom",17.4
"1954",581412,"22111","SCOTTIE DOG HOT WATER BOTTLE",2,"2011-12-08",4.95,"14415","United Kingdom",9.9
"1955",493863,"22132","RED LOVE HEART SHAPE CUP",36,"2010-01-07",0.85,"12678","France",30.6
"1956",547070,"21155","RED RETROSPOT PEG BAG",1,"2011-03-20",2.55,"16115","United Kingdom",2.55
"1957",580097,"23012","GLASS APOTHECARY BOTTLE PERFUME",4,"2011-12-01",3.95,"14216","United Kingdom",15.8
"1958",548734,"22698","PINK REGENCY TEACUP AND SAUCER",6,"2011-04-04",2.95,"13059","United Kingdom",17.7
"1959",504643,"20828","GLITTER BUTTERFLY CLIPS",6,"2010-04-15",2.55,"18151","United Kingdom",15.3
"1960",515888,"20676","RED SPOTTY BOWL",16,"2010-07-15",1.25,"16279","United Kingdom",20
"1961",578826,"72799E","IVORY PILLAR CANDLE SILVER FLOCK",6,"2011-11-25",2.95,"17329","United Kingdom",17.7
"1962",553461,"23173","REGENCY TEAPOT ROSES",2,"2011-05-17",9.95,"16316","United Kingdom",19.9
"1963",547850,"22650","CERAMIC PIRATE CHEST MONEY BANK",4,"2011-03-27",1.45,"14472","United Kingdom",5.8
"1964",501652,"20675","BLUE SPOTTY BOWL",1,"2010-03-18",1.25,"17841","United Kingdom",1.25
"1965",512946,"22090","PAPER BUNTING RETRO SPOTS",6,"2010-06-20",2.95,"17625","United Kingdom",17.7
"1966",497198,"90167","BEADED LOVE HEART JEWELLERY SET",12,"2010-02-07",0.85,"15580","United Kingdom",10.2
"1967",514013,"20725","LUNCH BAG RED SPOTTY",10,"2010-06-30",1.65,"13214","United Kingdom",16.5
"1968",523122,"22138","BAKING SET 9 PIECE RETROSPOT",3,"2010-09-20",4.95,"12993","United Kingdom",14.85
"1969",533647,"22113","GREY HEART HOT WATER BOTTLE",1,"2010-11-18",3.75,"14040","United Kingdom",3.75
"1970",510986,"21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",24,"2010-06-04",4.25,"16779","United Kingdom",102
"1971",528633,"22622","BOX OF VINTAGE ALPHABET BLOCKS",1,"2010-10-24",9.95,"13544","United Kingdom",9.95
"1972",526720,"84879","ASSORTED COLOUR BIRD ORNAMENT",6,"2010-10-12",1.69,"17576","United Kingdom",10.14
"1973",523115,"22121","NOEL WOODEN BLOCK LETTERS",12,"2010-09-20",5.45,"12388","Australia",65.4
"1974",515329,"22470","HEART OF WICKER LARGE",6,"2010-07-11",2.95,"17802","United Kingdom",17.7
"1975",495193,"85062","PEARL CRYSTAL PUMPKIN T-LIGHT HLDR",1,"2010-01-21",1.65,"14606","United Kingdom",1.65
"1976",528351,"22151","PLACE SETTING WHITE HEART",24,"2010-10-21",0.42,"13166","United Kingdom",10.08
"1977",558057,"22294","HEART FILIGREE DOVE  SMALL",24,"2011-06-24",1.25,"15665","United Kingdom",30
"1978",565145,"22751","FELTCRAFT PRINCESS OLIVIA DOLL",240,"2011-09-01",3.39,"12415","Australia",813.6
"1979",575690,"22549","PICTURE DOMINOES",12,"2011-11-10",1.45,"14189","United Kingdom",17.4
"1980",528912,"22851","SET 20 NAPKINS FAIRY CAKES DESIGN",2,"2010-10-25",0.85,"16241","United Kingdom",1.7
"1981",578996,"22420","LIPSTICK PEN BABY PINK",15,"2011-11-27",0.42,"13991","United Kingdom",6.3
"1982",498589,"48138","DOOR MAT UNION FLAG",6,"2010-02-21",7.49,"14895","United Kingdom",44.94
"1983",507838,"22606","WOODEN SKITTLES GARDEN SET",2,"2010-05-11",15.95,"15034","United Kingdom",31.9
"1984",508401,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,"2010-05-14",2.95,"15972","United Kingdom",17.7
"1985",547068,"22457","NATURAL SLATE HEART CHALKBOARD",6,"2011-03-20",2.95,"13985","United Kingdom",17.7
"1986",533505,"22695","WICKER WREATH SMALL",1,"2010-11-17",1.45,"12890","United Kingdom",1.45
"1987",574299,"22943","CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",3,"2011-11-03",4.95,"16746","United Kingdom",14.85
"1988",540866,"20677","PINK POLKADOT BOWL",32,"2011-01-12",1.25,"17324","United Kingdom",40
"1989",507179,"85099B","RED RETROSPOT JUMBO BAG",100,"2010-05-06",1.65,"14646","Netherlands",165
"1990",576667,"21164","HOME SWEET HOME METAL SIGN",6,"2011-11-16",2.95,"12963","United Kingdom",17.7
"1991",560992,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,"2011-07-22",2.95,"18161","United Kingdom",17.7
"1992",567880,"23366","SET 12 COLOURING PENCILS DOILY",16,"2011-09-22",0.65,"15398","United Kingdom",10.4
"1993",558887,"22424","ENAMEL BREAD BIN CREAM",1,"2011-07-04",12.75,"18265","United Kingdom",12.75
"1994",552310,"21124","SET/10 BLUE POLKADOT PARTY CANDLES",3,"2011-05-08",1.25,"17323","United Kingdom",3.75
"1995",507243,"84991","60 TEATIME FAIRY CAKE CASES",24,"2010-05-07",0.55,"15312","United Kingdom",13.2
"1996",509929,"82482","WOODEN PICTURE FRAME WHITE FINISH",2,"2010-05-26",2.55,"14181","United Kingdom",5.1
"1997",579278,"21754","HOME BUILDING BLOCK WORD",6,"2011-11-29",6.25,"14209","United Kingdom",37.5
"1998",543900,"22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,"2011-02-14",2.95,"12621","Germany",17.7
"1999",505720,"48187","DOOR MAT NEW ENGLAND",1,"2010-04-25",7.49,"17372","United Kingdom",7.49
"2000",514814,"21928","JUMBO BAG SCANDINAVIAN PAISLEY",10,"2010-07-06",1.95,"12402","Belgium",19.5
"2001",525307,"72741","GRAND CHOCOLATECANDLE",72,"2010-10-05",1.25,"13408","United Kingdom",90
"2002",497358,"85170B","SET/6 BLACK BIRD T-LIGHT CANDLES",5,"2010-02-08",2.1,"14606","United Kingdom",10.5
"2003",540316,"22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,"2011-01-06",4.95,"16676","United Kingdom",14.85
"2004",490941,"21396","RED SPOTTY EGG CUP",6,"2009-12-08",1.25,"14527","United Kingdom",7.5
"2005",532443,"22736","RIBBON REEL MAKING SNOWMEN",10,"2010-11-12",1.65,"12360","Austria",16.5
"2006",507380,"22090","PAPER BUNTING RETRO SPOTS",1,"2010-05-09",2.95,"13838","United Kingdom",2.95
"2007",502829,"22045","SPACEBOY GIFT WRAP",25,"2010-03-28",0.42,"17827","United Kingdom",10.5
"2008",575735,"22469","HEART OF WICKER SMALL",12,"2011-11-11",1.65,"14156","EIRE",19.8
"2009",533771,"85119","WATERING CAN SINGLE HOOK PISTACHIO",8,"2010-11-18",1.69,"17315","United Kingdom",13.52
"2010",572451,"21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",30,"2011-10-24",2.08,"12921","United Kingdom",62.4
"2011",561690,"23263","SET OF 3 WOODEN HEART DECORATIONS",12,"2011-07-29",1.25,"13875","United Kingdom",15
"2012",533376,"22112","CHOCOLATE HOT WATER BOTTLE",6,"2010-11-17",4.95,"15640","United Kingdom",29.7
"2013",527069,"21790","VINTAGE SNAP CARDS",72,"2010-10-14",0.72,"14866","United Kingdom",51.84
"2014",572287,"72818","CHRISTMAS DECOUPAGE CANDLE",12,"2011-10-23",0.39,"15584","United Kingdom",4.68
"2015",578515,"23215","JINGLE BELL HEART ANTIQUE SILVER",4,"2011-11-24",2.08,"16885","United Kingdom",8.32
"2016",544304,"85040A","S/4 PINK FLOWER CANDLES IN BOWL",2,"2011-02-17",1.65,"18125","United Kingdom",3.3
"2017",570231,"84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-10-09",0.29,"16685","United Kingdom",13.92
"2018",513830,"21258","VICTORIAN SEWING BOX LARGE",4,"2010-06-29",12.75,"13089","United Kingdom",51
"2019",571708,"22491","PACK OF 12 COLOURED PENCILS",12,"2011-10-18",0.85,"12955","United Kingdom",10.2
"2020",521114,"22424","ENAMEL BREAD BIN CREAM",1,"2010-09-02",12.75,"15039","United Kingdom",12.75
"2021",534196,"21429","RED GINGHAM ROSE JEWELLERY BOX",3,"2010-11-21",1.65,"17921","United Kingdom",4.95
"2022",548003,"22699","ROSES REGENCY TEACUP AND SAUCER",6,"2011-03-29",2.95,"18044","United Kingdom",17.7
"2023",571442,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"2011-10-17",6.95,"17049","United Kingdom",13.9
"2024",573381,"22972","CHILDREN'S SPACEBOY MUG",3,"2011-10-30",1.65,"17590","United Kingdom",4.95
"2025",564746,"22692","DOORMAT WELCOME TO OUR HOME",2,"2011-08-28",7.95,"17633","United Kingdom",15.9
"2026",559170,"23208","LUNCH BAG VINTAGE LEAF DESIGN",2,"2011-07-06",1.65,"16942","United Kingdom",3.3
"2027",526627,"21533","RETROSPOT LARGE MILK JUG",6,"2010-10-12",4.95,"14240","United Kingdom",29.7
"2028",560097,"23245","SET OF 3 REGENCY CAKE TINS",4,"2011-07-14",4.95,"13050","United Kingdom",19.8
"2029",540099,"20719","WOODLAND CHARLOTTE BAG",20,"2011-01-04",0.85,"15808","United Kingdom",17
"2030",578461,"22946","WOODEN ADVENT CALENDAR CREAM",1,"2011-11-24",16.95,"12748","United Kingdom",16.95
"2031",567429,"85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,"2011-09-20",2.08,"17686","United Kingdom",20.8
"2032",548737,"22383","LUNCH BAG SUKI DESIGN",10,"2011-04-04",1.65,"12682","France",16.5
"2033",517629,"22045","SPACEBOY GIFT WRAP",25,"2010-07-30",0.42,"14291","United Kingdom",10.5
"2034",570862,"22180","RETROSPOT LAMP",1,"2011-10-12",9.95,"17528","United Kingdom",9.95
"2035",525581,"84029E","RED WOOLLY HOTTIE WHITE HEART.",4,"2010-10-06",3.75,"17243","United Kingdom",15
"2036",556964,"23236","DOILEY STORAGE TIN",6,"2011-06-16",2.89,"16145","United Kingdom",17.34
"2037",580891,"22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",12,"2011-12-06",0.85,"17481","United Kingdom",10.2
"2038",556740,"22996","TRAVEL CARD WALLET VINTAGE TICKET",10,"2011-06-14",0.42,"17346","United Kingdom",4.2
"2039",529815,"20982","12 PENCILS TALL TUBE SKULLS",10,"2010-10-31",0.85,"13561","United Kingdom",8.5
"2040",572567,"23518","EMBROIDERED RIBBON REEL RACHEL",6,"2011-10-25",2.89,"12398","Switzerland",17.34
"2041",494451,"21624","VINTAGE UNION JACK DOORSTOP",1,"2010-01-14",5.95,"14527","United Kingdom",5.95
"2042",575087,"20975","12 PENCILS SMALL TUBE RED RETROSPOT",1,"2011-11-08",0.65,"16549","United Kingdom",0.65
"2043",557117,"21470","FLOWER VINE RAFFIA FOOD COVER",6,"2011-06-16",3.75,"14849","United Kingdom",22.5
"2044",517301,"21811","CHRISTMAS HANGING HEART WITH BELL",12,"2010-07-28",1.25,"13656","United Kingdom",15
"2045",570103,"22411","JUMBO SHOPPER VINTAGE RED PAISLEY",3,"2011-10-07",2.08,"15719","United Kingdom",6.24
"2046",517400,"84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",16,"2010-07-29",0.42,"15358","United Kingdom",6.72
"2047",580914,"23185","FRENCH STYLE STORAGE JAR JAM",9,"2011-12-06",0.29,"14871","United Kingdom",2.61
"2048",561098,"22165","DIAMANTE HEART SHAPED WALL MIRROR,",12,"2011-07-25",10.75,"14194","United Kingdom",129
"2049",515801,"22431","WATERING CAN BLUE ELEPHANT",3,"2010-07-14",1.95,"17965","United Kingdom",5.85
"2050",550459,"22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",6,"2011-04-18",1.25,"18116","United Kingdom",7.5
"2051",502565,"21784","SHOE SHINE BOX",2,"2010-03-25",9.95,"13849","United Kingdom",19.9
"2052",501960,"22379","RECYCLING BAG RETROSPOT",5,"2010-03-22",2.1,"14817","United Kingdom",10.5
"2053",540021,"22694","WICKER STAR",1,"2011-01-04",2.1,"17841","United Kingdom",2.1
"2054",539307,"21873","IF YOU CAN'T STAND THE HEAT MUG",72,"2010-12-16",0.42,"13694","United Kingdom",30.24
"2055",559653,"22989","SET 2 PANTRY DESIGN TEA TOWELS",1,"2011-07-11",3.25,"14552","United Kingdom",3.25
"2056",496882,"22344","PARTY PIZZA DISH PINK WHITE SPOT",1,"2010-02-04",0.85,"15167","United Kingdom",0.85
"2057",526760,"22816","CARD MOTORBIKE SANTA",12,"2010-10-13",0.42,"12582","Finland",5.04
"2058",522974,"21791","VINTAGE HEADS AND TAILS CARD GAME",1,"2010-09-19",1.25,"17582","United Kingdom",1.25
"2059",516185,"22228","BUNNY WOODEN PAINTED WITH BIRD",2,"2010-07-18",0.85,"14546","United Kingdom",1.7
"2060",495807,"21137","BLACK RECORD COVER FRAME",4,"2010-01-27",3.75,"13698","United Kingdom",15
"2061",532351,"22830","UTILTY CABINET WITH HOOKS",1,"2010-11-11",26.95,"14379","United Kingdom",26.95
"2062",527759,"21098","CHRISTMAS TOILET ROLL",2,"2010-10-18",1.25,"14572","United Kingdom",2.5
"2063",532998,"22457","NATURAL SLATE HEART CHALKBOARD",48,"2010-11-15",2.55,"13049","United Kingdom",122.4
"2064",545054,"72802A","ROSE SCENT CANDLE IN JEWELLED BOX",2,"2011-02-27",4.25,"14472","United Kingdom",8.5
"2065",532808,"35400","WOODEN BOX ADVENT CALENDAR",2,"2010-11-14",8.95,"15532","United Kingdom",17.9
"2066",572103,"85176","SEWING SUSAN 21 NEEDLE SET",1,"2011-10-20",0.85,"17571","United Kingdom",0.85
"2067",524944,"82567","AIRLINE LOUNGE,METAL SIGN",1,"2010-10-01",2.1,"15276","United Kingdom",2.1
"2068",571266,"23531","WALL ART BIG LOVE",3,"2011-10-16",6.95,"17769","United Kingdom",20.85
"2069",579629,"23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",1,"2011-11-30",1.65,"14963","United Kingdom",1.65
"2070",561321,"21533","RETROSPOT LARGE MILK JUG",1,"2011-07-26",4.95,"13668","United Kingdom",4.95
"2071",573405,"47471","RAINBOW PEGS PHOTO CLIP STRING",1,"2011-10-30",0.65,"13822","United Kingdom",0.65
"2072",573511,"22131","FOOD CONTAINER SET 3 LOVE HEART",6,"2011-10-31",1.95,"12347","Iceland",11.7
"2073",489681,"21829","DINOSAUR KEYRINGS ASSORTED",72,"2009-12-02",0.21,"17998","United Kingdom",15.12
"2074",555516,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2011-06-05",8.95,"17706","United Kingdom",17.9
"2075",556244,"21922","UNION STRIPE WITH FRINGE  HAMMOCK",2,"2011-06-09",7.95,"15867","United Kingdom",15.9
"2076",509385,"22637","PIGGY BANK RETROSPOT",12,"2010-05-21",2.1,"14607","United Kingdom",25.2
"2077",560184,"22156","HEART DECORATION WITH PEARLS",12,"2011-07-15",0.85,"12971","United Kingdom",10.2
"2078",555249,"22993","SET OF 4 PANTRY JELLY MOULDS",2,"2011-06-01",1.25,"17472","United Kingdom",2.5
"2079",577105,"21790","VINTAGE SNAP CARDS",12,"2011-11-17",0.85,"16076","United Kingdom",10.2
"2080",576857,"22386","JUMBO BAG PINK POLKADOT",1,"2011-11-16",2.08,"12748","United Kingdom",2.08
"2081",502594,"84356","POMPOM CURTAIN",2,"2010-03-25",6.95,"16090","United Kingdom",13.9
"2082",535318,"21790","VINTAGE SNAP CARDS",1,"2010-11-25",0.85,"13573","United Kingdom",0.85
"2083",577410,"21930","JUMBO STORAGE BAG SKULLS",3,"2011-11-20",2.08,"14664","United Kingdom",6.24
"2084",553546,"85071C","CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",96,"2011-05-17",0.38,"12415","Australia",36.48
"2085",557877,"23067","HANGING ENGRAVED METAL HEART",4,"2011-06-23",4.15,"15379","United Kingdom",16.6
"2086",537864,"20713","JUMBO BAG OWLS",20,"2010-12-08",1.95,"16700","United Kingdom",39
"2087",581057,"22743","MAKE YOUR OWN FLOWERPOWER CARD KIT",12,"2011-12-07",0.79,"16817","United Kingdom",9.48
"2088",553848,"47566","PARTY BUNTING",8,"2011-05-19",4.95,"17364","United Kingdom",39.6
"2089",497377,"20749","ASSORTED COLOUR MINI CASES",4,"2010-02-09",7.95,"12490","France",31.8
"2090",569228,"22510","GINGHAM BABUSHKA DOORSTOP",1,"2011-10-02",3.75,"15547","United Kingdom",3.75
"2091",547418,"22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",2,"2011-03-23",8.5,"13148","United Kingdom",17
"2092",558041,"22960","JAM MAKING SET WITH JARS",6,"2011-06-24",4.25,"12422","Switzerland",25.5
"2093",569897,"20702","PINK PADDED MOBILE",1,"2011-10-06",4.25,"17813","United Kingdom",4.25
"2094",526184,"21587","COSY HOUR GIANT TUBE MATCHES",12,"2010-10-10",2.55,"17465","United Kingdom",30.6
"2095",541265,"22241","GARLAND WOODEN HAPPY EASTER",3,"2011-01-16",1.25,"17609","United Kingdom",3.75
"2096",535490,"22603","CHRISTMAS RETROSPOT TREE WOOD",12,"2010-11-26",0.85,"15301","United Kingdom",10.2
"2097",531016,"22227","HANGING HEART MIRROR DECORATION",10,"2010-11-05",0.65,"17790","United Kingdom",6.5
"2098",561257,"21714","CITRONELLA CANDLE GARDEN POT",36,"2011-07-26",1.25,"14911","EIRE",45
"2099",513338,"22382","LUNCH BAG SPACEBOY DESIGN",40,"2010-06-24",1.65,"13093","United Kingdom",66
"2100",499962,"20685","DOOR MAT RED SPOT",5,"2010-03-03",7.49,"12835","United Kingdom",37.45
"2101",579069,"22478","BIRDHOUSE GARDEN MARKER",10,"2011-11-28",1.25,"14911","EIRE",12.5
"2102",574959,"22138","BAKING SET 9 PIECE RETROSPOT",2,"2011-11-08",4.95,"17886","United Kingdom",9.9
"2103",580633,"22438","BALLOON ART MAKE YOUR OWN FLOWERS",10,"2011-12-05",0.39,"17579","United Kingdom",3.9
"2104",576687,"22469","HEART OF WICKER SMALL",1,"2011-11-16",1.65,"13558","United Kingdom",1.65
"2105",556917,"23167","SMALL CERAMIC TOP STORAGE JAR",96,"2011-06-15",0.69,"12415","Australia",66.24
"2106",530514,"22776","SWEETHEART CAKESTAND 3 TIER",24,"2010-11-03",8.5,"14646","Netherlands",204
"2107",503971,"46000M","POLYESTER FILLER PAD 45x45cm",8,"2010-04-08",1.55,"13446","United Kingdom",12.4
"2108",532316,"20771","CHRYSANTHEMUM  JOURNAL",4,"2010-11-11",2.55,"14667","United Kingdom",10.2
"2109",512590,"22355","CHARLOTTE BAG SUKI DESIGN",6,"2010-06-16",0.85,"13571","United Kingdom",5.1
"2110",513605,"22425","ENAMEL COLANDER CREAM",1,"2010-06-27",4.95,"13230","United Kingdom",4.95
"2111",490612,"22178","VICTORIAN GLASS HANGING T-LIGHT",12,"2009-12-07",1.25,"17508","Greece",15
"2112",541859,"82486","WOOD S/3 CABINET ANT WHITE FINISH",1,"2011-01-23",7.95,"14606","United Kingdom",7.95
"2113",526089,"82484","WOOD BLACK BOARD ANT WHITE FINISH",3,"2010-10-08",6.45,"15281","United Kingdom",19.35
"2114",510734,"22717","CARD DOG AND BALL",12,"2010-06-03",0.42,"17157","United Kingdom",5.04
"2115",568577,"22630","DOLLY GIRL LUNCH BOX",12,"2011-09-28",1.95,"15301","United Kingdom",23.4
"2116",578541,"23129","HEART SHAPED HOLLY WREATH",3,"2011-11-24",4.15,"14277","France",12.45
"2117",490808,"22253","6 CROCHET STRAWBERRIES",1,"2009-12-08",1.25,"17371","United Kingdom",1.25
"2118",536324,"22029","SPACEBOY BIRTHDAY CARD",72,"2010-11-30",0.36,"14646","Netherlands",25.92
"2119",578074,"22990","COTTON APRON PANTRY DESIGN",2,"2011-11-22",4.95,"17590","United Kingdom",9.9
"2120",532994,"21889","WOODEN BOX OF DOMINOES",14,"2010-11-15",1.25,"16933","United Kingdom",17.5
"2121",501791,"82580","BATHROOM METAL SIGN",12,"2010-03-19",0.55,"17230","United Kingdom",6.6
"2122",497209,"84744","S/6 SEW ON CROCHET FLOWERS",2,"2010-02-07",1.25,"16788","United Kingdom",2.5
"2123",544081,"22520","CHILDS GARDEN TROWEL BLUE",5,"2011-02-15",0.85,"17819","United Kingdom",4.25
"2124",546769,"21754","HOME BUILDING BLOCK WORD",6,"2011-03-16",5.95,"17504","United Kingdom",35.7
"2125",577791,"22211","WOOD STAMP SET FLOWERS",12,"2011-11-21",0.83,"17100","United Kingdom",9.96
"2126",567623,"21974","SET OF 36 PAISLEY FLOWER DOILIES",12,"2011-09-21",1.45,"17415","United Kingdom",17.4
"2127",549743,"20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,"2011-04-12",0.65,"16186","United Kingdom",15.6
"2128",515764,"90123D","WHITE HEART OF GLASS BRACELET",12,"2010-07-14",5.95,"14285","United Kingdom",71.4
"2129",522338,"48194","DOORMAT HEARTS",2,"2010-09-14",7.95,"13537","United Kingdom",15.9
"2130",552306,"21922","UNION STRIPE WITH FRINGE  HAMMOCK",2,"2011-05-08",7.95,"13911","United Kingdom",15.9
"2131",520999,"82001S","VINYL RECORD FRAME SILVER",6,"2010-09-01",3.75,"17215","United Kingdom",22.5
"2132",577533,"82482","WOODEN PICTURE FRAME WHITE FINISH",4,"2011-11-20",2.95,"16877","United Kingdom",11.8
"2133",519656,"22202","MILK PAN PINK RETROSPOT",4,"2010-08-19",3.75,"12647","Germany",15
"2134",559349,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2011-07-07",8.95,"15150","United Kingdom",17.9
